632.8506985541346, 3483022694353024
642.8695643636631, 5095760062202368
651.3792831759235, 13156388133937152
660.4264473665426, 18665033277374080
667.8241442609601, 29174289453702016
673.2041182560722, 40602583097756160
678.4761191850673, 51206485482944380
682.4577905261677, 64392904683915780
686.3317366131898, 76905168674525060
688.5726916112274, 89706090396367870
691.5229329583033, 100847205010453760
694.9979992267004, 112762945666497400
697.0795105930999, 126237313677361800
697.2407103730441, 139324551599362820
702.9476592518894, 171237098301643140
702.7100147543051, 154125314644758900
708.7565628323565, 186830333321447360
711.581036943039, 199854410412738700
715.7329332219266, 214012010274132030
722.1031500469021, 230875829448816770
726.6491105670445, 252337160861091780
727.4279485103921, 242710008514625280
744.7575363703056, 253396693621310980
753.9717443388204, 253261782374196930
761.1118974440119, 265333040273477700
766.2189947437864, 278191805316822720
771.0217092946127, 294485567802524800
776.6830790927154, 310307632532175300
780.8068080071624, 327541179289380400
785.8961643953257, 348556779850863000
784.2611517255459, 333947218055382000
794.6832840256178, 362952286948604000
798.8191162916769, 374067880421859600
801.5994382688702, 392227544314503000
800.7571796105947, 380984991882533000
806.8288340801562, 405471955549925900
812.2217702862633, 436707784245362100
810.2689617780005, 421598226409094850
817.5343210774076, 446095643049847040
831.9011447281234, 499605685594987400
834.6037917810803, 510686623858257500
838.2666415244073, 522181922487253300
841.5580878528173, 537042248229369660
844.9279535203857, 548660221134841340
849.5559750555402, 561274030742617100
856.3800938197365, 577072843265326800
864.67668793847, 587072319758220300
874.3268939346913, 597340826800965100
883.5427611212488, 598211816492170100
892.5682743753257, 592503757191627900
898.592465173736, 580961002051966500
903.1418551684783, 568988111740104770
907.7712057886008, 559324007654609150
917.3771933388982, 542785081855934100
924.5986215198689, 519489225777251700
929.4362491117531, 489896449939304600
929.0371400182103, 501856947986208640
934.8587716534116, 476335722725706750
939.0230383245946, 461718532057947700
943.0057945244105, 445883640698554940
946.9370328592711, 435090384568165900
949.4289069545007, 422266738757637300
953.1757277653519, 408493381271002700
957.0626327634172, 395005933613898940
959.8370543958995, 384196474924731970
962.7412846573518, 367443368879502700
966.9042634864434, 352045423943925700
971.0717204937159, 339362374530533800
972.723963358508, 325353067281696830
978.8324325503959, 304446853424313900
984.613351939767, 267265387385945470
982.7245255032492, 294104603357454200
987.5296791127435, 252519032847254200
985.2198366315924, 283364658872076100
991.9497859767541, 237190176758702340
997.792478673493, 220205213621796400
1002.1433378942024, 205050154748901200
1007.6785587645418, 187264107581770430
1013.6438061819028, 170680600714914560
1018.1432270029161, 155246200692168450
1023.2901783888274, 141335865261070200
1029.4400022124967, 125495048326589060
1035.0451053229622, 111822167967265920
1040.0530929214717, 100870017476733060
1045.8696194677575, 88742168814882180
1051.893637787316, 77094848371495300
1059.4097354198846, 63162089985777790
1068.0484071238616, 52668833039003260
1073.4901246059496, 44234259332420480
1081.6365259187398, 38053307198677120
1088.532462580559, 29028539307179010
1096.375820695512, 27289165295164160
1107.0825286804259, 17868999363931008
1116.290338491302, 13855205048365824
1126.4435006743015, 11640417816285824
1134.7135098041836, 10405829164377344
1143.9263915386205, 9466888507459200
1153.1418596005628, 10095908900786816
1162.3540548406615, 8740781051519232
1171.5681658789129, 8547105832063616
1180.7852304393155, 10144003416900992
734.8352878626109, 245874307845925760
821.7866976740165, 460166506010555800
822.6321954846267, 472749553693001340
826.7818779906892, 488494572993347600
920.0529084519524, 534056790134129900
